timestamp;session_duration;calm_probability;focus_probability;delta;theta;alpha;beta;gamma;eeg_CP3;eeg_C3;eeg_F5;eeg_PO3;eeg_PO4;eeg_F6;eeg_C4;eeg_CP4
2025-07-03T12:00:39.310275;6.01;0.2496238171980204;0.21243722689911165;3.976;4.323;4.355;2.358;0.55;-16.457;2.295;0.492;-89.115;-31.95;0.192;-116.278;3.493
2025-07-03T12:00:39.362599;6.07;0.2496238171980204;0.21243722689911165;3.976;4.323;4.355;2.358;0.55;4.788;-3.19;2.709;-8.608;-2.407;3.062;-6.131;1.697
2025-07-03T12:00:39.364597;6.07;0.2496238171980204;0.21243722689911165;3.976;4.323;4.355;2.358;0.55;4.681;0.49;-0.657;9.381;1.64;-3.793;22.341;3.309
2025-07-03T12:00:39.416356;6.12;0.2496238171980204;0.21243722689911165;3.976;4.323;4.355;2.358;0.55;-0.484;-1.129;0.465;9.678;-0.189;-1.063;29.268;1.214
2025-07-03T12:00:39.469162;6.17;0.2496238171980204;0.21243722689911165;3.976;4.323;4.355;2.358;0.55;5.573;1.573;-1.24;16.188;8.123;0.88;7.753;-1.297
2025-07-03T12:00:39.473166;6.18;0.2496238171980204;0.21243722689911165;3.976;4.323;4.355;2.358;0.55;-6.367;-1.151;-3.302;-22.525;-8.488;2.723;-30.145;-3.939
2025-07-03T12:00:39.580124;6.28;0.2496238171980204;0.21243722689911165;2.923;3.8;2.723;3.151;0.56;-6.367;-1.151;-3.302;-22.525;-8.488;2.723;-30.145;-3.939
2025-07-03T12:00:39.582128;6.29;0.2496238171980204;0.21243722689911165;2.923;3.8;2.723;3.151;0.56;-0.525;0.595;-0.366;8.771;5.768;-1.722;17.43;1.614
2025-07-03T12:00:39.583127;6.29;0.2496238171980204;0.21243722689911165;2.923;3.8;2.723;3.151;0.56;0.91;2.659;6.542;2.119;2.35;1.693;-1.458;0.08
2025-07-03T12:00:39.635338;6.34;0.2496238171980204;0.21243722689911165;2.923;3.8;2.723;3.151;0.56;-5.953;-3.509;-3.093;-33.937;-13.576;-1.939;-41.189;-2.012
2025-07-03T12:00:39.687818;6.39;0.2496238171980204;0.21243722689911165;2.923;3.8;2.723;3.151;0.56;0.547;1.461;-2.175;1.511;3.144;-0.578;-4.801;1.06
2025-07-03T12:00:39.689118;6.39;0.2496238171980204;0.21243722689911165;2.923;3.8;2.723;3.151;0.56;4.811;-0.085;-3.965;27.729;9.981;-0.494;31.089;-1.456
2025-07-03T12:00:39.742858;6.45;0.2496238171980204;0.21243722689911165;2.923;3.8;2.723;3.151;0.56;-0.346;-1.689;6.515;-7.729;-4.865;4.482;1.647;0.744
2025-07-03T12:00:39.797486;6.5;0.2496238171980204;0.21243722689911165;2.923;3.8;2.723;3.151;0.56;1.329;3.08;3.565;22.41;7.829;-0.933;27.557;0.173
2025-07-03T12:00:39.800772;6.5;0.2496238171980204;0.21243722689911165;2.923;3.8;2.723;3.151;0.56;3.034;-2.311;-4.689;10.339;4.187;-1.96;23.955;-1.091
2025-07-03T12:00:39.853155;6.56;0.2496238171980204;0.21243722689911165;2.923;3.8;2.723;3.151;0.56;1.294;0.4;-1.757;-0.269;0.004;-2.776;5.717;2.382
2025-07-03T12:00:39.906136;6.61;0.2496238171980204;0.21243722689911165;2.923;3.8;2.723;3.151;0.56;-3.69;0.237;0.67;-29.022;-13.305;0.818;-39.232;3.774
2025-07-03T12:00:39.908130;6.61;0.2496238171980204;0.21243722689911165;2.923;3.8;2.723;3.151;0.56;-4.057;-2.044;2.429;-0.319;-0.763;1.697;-34.888;-2.253
2025-07-03T12:00:40.014897;6.72;0.3520540212241216;0.21243722689911165;2.923;3.8;2.723;3.151;0.56;-4.057;-2.044;2.429;-0.319;-0.763;1.697;-34.888;-2.253
2025-07-03T12:00:40.018897;6.72;0.3520540212241216;0.20732103167436713;2.923;3.8;2.723;3.151;0.56;-4.057;-2.044;2.429;-0.319;-0.763;1.697;-34.888;-2.253
2025-07-03T12:00:40.123765;6.83;0.3520540212241216;0.20732103167436713;3.757;2.313;3.743;2.383;0.553;-4.057;-2.044;2.429;-0.319;-0.763;1.697;-34.888;-2.253
2025-07-03T12:00:40.177885;6.88;0.3520540212241216;0.20732103167436713;3.792;3.102;5.725;2.842;0.82;-4.057;-2.044;2.429;-0.319;-0.763;1.697;-34.888;-2.253
2025-07-03T12:00:40.178887;6.88;0.3520540212241216;0.20732103167436713;3.792;3.102;5.725;2.842;0.82;-1.75;1.639;-3.612;-19.994;-3.158;-1.811;-33.432;-4.792
2025-07-03T12:00:40.180886;6.88;0.3520540212241216;0.20732103167436713;3.792;3.102;5.725;2.842;0.82;3.349;0.204;-0.364;19.098;7.273;2.689;25.439;0.454
2025-07-03T12:00:40.234401;6.94;0.3520540212241216;0.20732103167436713;3.792;3.102;5.725;2.842;0.82;0.641;-0.553;6.679;19.106;0.029;0.741;38.083;0.769
2025-07-03T12:00:40.286713;6.99;0.3520540212241216;0.20732103167436713;3.792;3.102;5.725;2.842;0.82;-2.089;0.706;-3.635;-9.242;-1.506;-1.77;0.693;1.585
2025-07-03T12:00:40.287713;6.99;0.3520540212241216;0.20732103167436713;3.774;3.212;6.356;2.893;0.839;-2.089;0.706;-3.635;-9.242;-1.506;-1.77;0.693;1.585
2025-07-03T12:00:40.341823;7.04;0.3520540212241216;0.20732103167436713;3.774;3.212;6.356;2.893;0.839;2.526;1.273;1.219;-24.98;-7.326;0.175;-18.925;2.481
2025-07-03T12:00:40.342822;7.05;0.3520540212241216;0.20732103167436713;3.774;3.212;6.356;2.893;0.839;-1.213;-0.515;-0.254;1.939;6.719;-2.385;-10.726;-3.441
2025-07-03T12:00:40.396290;7.1;0.3520540212241216;0.20732103167436713;3.774;3.212;6.356;2.893;0.839;1.422;-0.224;-4.183;-15.763;-7.448;0.845;-8.473;-1.144
2025-07-03T12:00:40.500487;7.2;0.3520540212241216;0.20732103167436713;3.774;3.212;6.356;2.893;0.839;1.494;-1.249;4.484;37.696;17.196;2.237;41.901;2.718
2025-07-03T12:00:40.505480;7.21;0.3520540212241216;0.20732103167436713;3.774;3.212;6.356;2.893;0.839;-5.231;2.464;-1.027;3.861;-4.822;-0.979;-4.336;-2.857
2025-07-03T12:00:40.563038;7.27;0.3520540212241216;0.20732103167436713;8.012;6.458;4.295;2.209;0.411;-5.231;2.464;-1.027;3.861;-4.822;-0.979;-4.336;-2.857
2025-07-03T12:00:40.617101;7.32;0.3520540212241216;0.20732103167436713;8.012;6.458;4.295;2.209;0.411;8.836;-2.505;-2.221;46.893;14.239;0.742;65.443;4.033
2025-07-03T12:00:40.670207;7.37;0.3520540212241216;0.20732103167436713;8.012;6.458;4.295;2.209;0.411;-5.682;-0.263;1.584;-33.13;-18.299;-0.431;-28.301;1.158
2025-07-03T12:00:40.722963;7.43;0.3520540212241216;0.20732103167436713;8.012;6.458;4.295;2.209;0.411;-2.142;-1.59;-0.274;-34.985;-8.614;-1.337;-49.044;-2.537
2025-07-03T12:00:40.724967;7.43;0.3520540212241216;0.20732103167436713;8.012;6.458;4.295;2.209;0.411;-1.9;1.637;0.622;-24.562;-5.421;4.749;-51.321;-1.111
2025-07-03T12:00:40.777679;7.48;0.2613863221893585;0.20732103167436713;8.012;6.458;4.295;2.209;0.411;-1.9;1.637;0.622;-24.562;-5.421;4.749;-51.321;-1.111
2025-07-03T12:00:40.833540;7.54;0.2613863221893585;0.20732103167436713;8.012;6.458;4.295;2.209;0.411;5.308;0.928;-0.347;18.529;10.072;-4.631;13.207;-1.607
2025-07-03T12:00:40.835536;7.54;0.2613863221893585;0.20732103167436713;8.012;6.458;4.295;2.209;0.411;-2.537;-2.316;1.655;0.952;-0.815;1.577;3.808;1.022
2025-07-03T12:00:40.988364;7.69;0.2613863221893585;0.20732103167436713;3.376;5.232;6.566;4.086;0.836;-2.537;-2.316;1.655;0.952;-0.815;1.577;3.808;1.022
2025-07-03T12:00:41.093516;7.8;0.2613863221893585;0.2449867509148604;3.376;5.232;6.566;4.086;0.836;-2.537;-2.316;1.655;0.952;-0.815;1.577;3.808;1.022
2025-07-03T12:00:41.095475;7.8;0.2613863221893585;0.2449867509148604;3.376;5.232;6.566;4.086;0.836;-3.181;-0.001;2.17;5.385;1.776;-3.49;0.055;1.467
2025-07-03T12:00:41.097474;7.8;0.2613863221893585;0.2449867509148604;4.299;4.046;3.353;3.057;0.974;-3.181;-0.001;2.17;5.385;1.776;-3.49;0.055;1.467
2025-07-03T12:00:41.098473;7.8;0.2613863221893585;0.2449867509148604;4.299;4.046;3.353;3.057;0.974;8.324;2.677;-4.218;22.439;15.748;1.019;44.797;-1.318
2025-07-03T12:00:41.205631;7.91;0.2613863221893585;0.2449867509148604;4.299;4.046;3.353;3.057;0.974;-0.74;1.189;-4.064;27.76;3.931;1.015;42.46;0.905
2025-07-03T12:00:41.258147;7.96;0.2613863221893585;0.2449867509148604;4.299;4.046;3.353;3.057;0.974;-0.967;0.475;4.632;-2.229;-4.703;4.041;-9.285;0.76
2025-07-03T12:00:41.311187;8.01;0.2613863221893585;0.2449867509148604;4.299;4.046;3.353;3.057;0.974;-0.18;-3.072;0.514;6.639;2.152;-0.193;11.659;-2.192
2025-07-03T12:00:41.362820;8.07;0.2613863221893585;0.2449867509148604;12.737;8.13;3.756;2.403;0.803;-0.18;-3.072;0.514;6.639;2.152;-0.193;11.659;-2.192
2025-07-03T12:00:41.365821;8.07;0.2613863221893585;0.2449867509148604;12.737;8.13;3.756;2.403;0.803;-4.04;0.517;3.598;-44.206;-22.179;-4.529;-35.855;2.019
2025-07-03T12:00:41.367848;8.07;0.2613863221893585;0.2449867509148604;12.737;8.13;3.756;2.403;0.803;-0.294;0.333;-4.77;-40.344;-10.184;3.315;-59.247;1.932
2025-07-03T12:00:41.420751;8.12;0.2613863221893585;0.2449867509148604;12.737;8.13;3.756;2.403;0.803;-6.023;0.048;-3.412;-35.019;-8.477;-2.885;-36.058;-0.569
2025-07-03T12:00:41.472631;8.18;0.2613863221893585;0.2449867509148604;12.737;8.13;3.756;2.403;0.803;7.373;-1.344;2.524;59.787;29.741;-1.795;59.297;-2.406
2025-07-03T12:00:41.525209;8.23;0.2613863221893585;0.2449867509148604;12.737;8.13;3.756;2.403;0.803;8.715;3.36;2.906;78.633;28.334;3.612;81.616;-1.52
2025-07-03T12:00:41.577903;8.28;0.2613863221893585;0.2449867509148604;7.229;5.073;2.873;2.49;0.64;8.715;3.36;2.906;78.633;28.334;3.612;81.616;-1.52
2025-07-03T12:00:41.578789;8.28;0.2613863221893585;0.2449867509148604;7.229;5.073;2.873;2.49;0.64;-1.368;1.485;0.234;-16.681;-15.541;2.219;2.027;1.507
2025-07-03T12:00:41.580789;8.28;0.2613863221893585;0.2449867509148604;7.229;5.073;2.873;2.49;0.64;-4.283;-5.537;-0.362;-32.406;-17.281;-0.534;-38.89;1.075
2025-07-03T12:00:41.633039;8.34;0.2613863221893585;0.2449867509148604;7.229;5.073;2.873;2.49;0.64;-8.009;1.066;-2.652;-40.947;-14.232;-3.779;-64.493;-3.804
2025-07-03T12:00:41.735504;8.44;0.2613863221893585;0.2449867509148604;7.229;5.073;2.873;2.49;0.64;3.929;-0.298;3.432;4.056;8.19;2.29;-8.063;6.292
2025-07-03T12:00:41.737505;8.44;0.2613863221893585;0.2449867509148604;7.229;5.073;2.873;2.49;0.64;-0.817;0.895;-2.51;12.985;6.557;-0.112;21.859;-0.57
2025-07-03T12:00:41.738504;8.44;0.2613863221893585;0.2449867509148604;7.229;5.073;2.873;2.49;0.64;0.387;4.0;1.394;-6.004;-2.794;-1.004;-8.991;-2.414
2025-07-03T12:00:41.790910;8.49;0.35604954791318044;0.2449867509148604;7.229;5.073;2.873;2.49;0.64;0.387;4.0;1.394;-6.004;-2.794;-1.004;-8.991;-2.414
2025-07-03T12:00:41.995553;8.7;0.35604954791318044;0.14474756151326224;7.229;5.073;2.873;2.49;0.64;0.387;4.0;1.394;-6.004;-2.794;-1.004;-8.991;-2.414
2025-07-03T12:00:42.000808;8.7;0.35604954791318044;0.14474756151326224;4.452;3.742;5.588;4.0;0.696;0.387;4.0;1.394;-6.004;-2.794;-1.004;-8.991;-2.414
2025-07-03T12:00:42.021900;8.72;0.35604954791318044;0.14474756151326224;4.452;3.742;5.588;4.0;0.696;0.909;-1.286;-0.656;16.742;3.576;-0.583;29.481;-3.136
2025-07-03T12:00:42.076039;8.78;0.35604954791318044;0.14474756151326224;4.452;3.742;5.588;4.0;0.696;8.567;-2.447;1.333;33.368;18.019;0.409;50.068;4.32
2025-07-03T12:00:42.088043;8.79;0.35604954791318044;0.14474756151326224;4.056;5.478;3.833;2.641;0.609;8.567;-2.447;1.333;33.368;18.019;0.409;50.068;4.32
2025-07-03T12:00:42.097154;8.8;0.35604954791318044;0.14474756151326224;4.056;5.478;3.833;2.641;0.609;-6.575;-2.83;-1.202;-22.059;-17.524;3.222;-21.291;-2.512
2025-07-03T12:00:42.150605;8.85;0.35604954791318044;0.14474756151326224;4.056;5.478;3.833;2.641;0.609;0.99;4.751;-0.495;1.862;1.851;-0.484;-2.676;1.701
2025-07-03T12:00:42.204434;8.91;0.35604954791318044;0.14474756151326224;4.056;5.478;3.833;2.641;0.609;2.094;0.315;0.77;12.017;7.735;-0.739;-0.249;2.534
2025-07-03T12:00:42.257233;8.96;0.35604954791318044;0.14474756151326224;4.056;5.478;3.833;2.641;0.609;-9.221;-2.602;-3.688;-47.797;-17.446;-6.535;-50.397;-5.154
2025-07-03T12:00:42.313158;9.02;0.35604954791318044;0.14474756151326224;4.056;5.478;3.833;2.641;0.609;5.368;0.47;1.848;23.79;11.746;3.543;33.264;0.616
2025-07-03T12:00:42.419658;9.12;0.35604954791318044;0.14474756151326224;2.536;2.433;5.49;2.62;0.759;5.368;0.47;1.848;23.79;11.746;3.543;33.264;0.616
2025-07-03T12:00:42.423658;9.13;0.35604954791318044;0.14474756151326224;2.536;2.433;5.49;2.62;0.759;1.732;-2.527;-0.457;7.501;1.407;0.562;4.648;-1.272
2025-07-03T12:00:42.429658;9.13;0.35604954791318044;0.14474756151326224;2.536;2.433;5.49;2.62;0.759;-0.369;1.881;3.629;-2.365;-3.11;3.291;-0.133;4.309
2025-07-03T12:00:42.533847;9.24;0.35604954791318044;0.14474756151326224;2.536;2.433;5.49;2.62;0.759;1.984;3.301;-1.113;-0.16;-1.035;0.909;5.514;1.717
2025-07-03T12:00:42.586107;9.29;0.35604954791318044;0.14474756151326224;4.485;4.85;2.678;2.522;0.52;1.984;3.301;-1.113;-0.16;-1.035;0.909;5.514;1.717
2025-07-03T12:00:42.591617;9.29;0.35604954791318044;0.14474756151326224;4.485;4.85;2.678;2.522;0.52;-0.331;0.68;-1.811;4.563;1.94;-2.244;4.1;-3.931
2025-07-03T12:00:42.644443;9.35;0.35604954791318044;0.14474756151326224;4.485;4.85;2.678;2.522;0.52;-7.169;-4.531;1.261;-28.174;-13.499;-1.073;-61.221;-0.123
2025-07-03T12:00:42.696823;9.4;0.35604954791318044;0.14474756151326224;4.485;4.85;2.678;2.522;0.52;-1.65;-0.206;0.554;-2.9;0.412;0.034;-5.943;1.826
2025-07-03T12:00:42.749135;9.45;0.35604954791318044;0.14474756151326224;4.485;4.85;2.678;2.522;0.52;3.586;-0.66;0.516;-9.793;-0.489;-2.479;33.445;0.877
2025-07-03T12:00:42.751136;9.45;0.35604954791318044;0.14474756151326224;4.485;4.85;2.678;2.522;0.52;3.742;5.012;-3.297;13.355;5.208;1.89;-0.927;-2.197
2025-07-03T12:00:42.803402;9.51;0.30313361926112414;0.14474756151326224;4.485;4.85;2.678;2.522;0.52;3.742;5.012;-3.297;13.355;5.208;1.89;-0.927;-2.197
2025-07-03T12:00:42.804410;9.51;0.30313361926112414;0.2712442971177538;4.485;4.85;2.678;2.522;0.52;3.742;5.012;-3.297;13.355;5.208;1.89;-0.927;-2.197
2025-07-03T12:00:42.855090;9.56;0.30313361926112414;0.2712442971177538;5.752;6.106;6.715;3.27;0.518;3.742;5.012;-3.297;13.355;5.208;1.89;-0.927;-2.197
2025-07-03T12:00:42.910149;9.61;0.30313361926112414;0.2712442971177538;5.752;6.106;6.715;3.27;0.518;-0.296;-2.21;-1.601;17.481;10.317;-1.647;14.608;-3.281
2025-07-03T12:00:42.912133;9.62;0.30313361926112414;0.2712442971177538;5.752;6.106;6.715;3.27;0.518;7.07;1.027;2.96;54.601;22.482;4.778;64.807;5.418
2025-07-03T12:00:42.967917;9.67;0.30313361926112414;0.2712442971177538;5.752;6.106;6.715;3.27;0.518;-2.778;-3.807;2.522;-14.881;-12.746;-0.452;-17.418;-3.024
2025-07-03T12:00:43.074847;9.78;0.30313361926112414;0.2712442971177538;5.752;6.106;6.715;3.27;0.518;-7.099;0.552;1.321;-17.872;-10.856;-1.662;-37.49;1.0
2025-07-03T12:00:43.134704;9.84;0.30313361926112414;0.2712442971177538;6.107;4.211;3.326;2.982;0.417;-7.099;0.552;1.321;-17.872;-10.856;-1.662;-37.49;1.0
2025-07-03T12:00:43.137218;9.84;0.30313361926112414;0.2712442971177538;6.107;4.211;3.326;2.982;0.417;-3.252;3.178;-1.794;-32.223;-13.262;0.84;-26.741;2.955
2025-07-03T12:00:43.189486;9.89;0.30313361926112414;0.2712442971177538;6.107;4.211;3.326;2.982;0.417;0.588;-2.097;-3.597;-36.025;-8.912;-4.386;-26.043;-2.206
2025-07-03T12:00:43.242263;9.95;0.30313361926112414;0.2712442971177538;6.107;4.211;3.326;2.982;0.417;3.966;-0.458;0.557;11.127;7.82;3.975;18.994;0.487
2025-07-03T12:00:43.296932;10.0;0.30313361926112414;0.2712442971177538;6.107;4.211;3.326;2.982;0.417;0.197;2.418;0.762;17.294;6.772;-0.989;21.824;-0.663
2025-07-03T12:00:43.299500;10.0;0.30313361926112414;0.2712442971177538;6.107;4.211;3.326;2.982;0.417;2.703;-0.164;0.412;34.661;13.216;0.032;24.767;-0.891
2025-07-03T12:00:43.352931;10.06;0.30313361926112414;0.2712442971177538;6.107;4.211;3.326;2.982;0.417;-1.617;-0.62;0.907;20.73;3.922;1.226;13.673;-0.006
2025-07-03T12:00:43.457803;10.16;0.30313361926112414;0.2712442971177538;6.233;4.995;1.982;2.725;0.663;-1.617;-0.62;0.907;20.73;3.922;1.226;13.673;-0.006
2025-07-03T12:00:43.511145;10.21;0.30313361926112414;0.2712442971177538;6.233;4.995;1.982;2.725;0.663;-4.223;-1.946;-2.29;-33.236;-16.591;-1.461;-40.484;-2.225
2025-07-03T12:00:43.518686;10.22;0.30313361926112414;0.2712442971177538;6.233;4.995;1.982;2.725;0.663;5.3;0.897;0.836;5.234;7.955;-1.328;18.924;1.819
2025-07-03T12:00:43.574929;10.28;0.30313361926112414;0.2712442971177538;4.003;2.733;3.519;1.994;0.697;5.3;0.897;0.836;5.234;7.955;-1.328;18.924;1.819
2025-07-03T12:00:43.687380;10.39;0.30313361926112414;0.2712442971177538;4.003;2.733;3.519;1.994;0.697;-0.471;1.238;3.44;-5.351;-2.584;1.502;-6.47;1.208
2025-07-03T12:00:43.748326;10.45;0.30313361926112414;0.2712442971177538;4.003;2.733;3.519;1.994;0.697;-3.238;-2.256;-3.14;-28.296;-13.323;1.597;-30.191;-0.686
2025-07-03T12:00:43.801722;10.5;0.30313361926112414;0.2712442971177538;4.003;2.733;3.519;1.994;0.697;-3.398;0.731;-0.878;-8.446;-2.627;-2.341;-23.739;0.399
2025-07-03T12:00:43.906097;10.61;0.30313361926112414;0.2712442971177538;4.003;2.733;3.519;1.994;0.697;5.374;0.699;1.901;12.685;6.549;-0.245;1.63;1.736
2025-07-03T12:00:43.907103;10.61;0.23265472331064974;0.2712442971177538;4.003;2.733;3.519;1.994;0.697;5.374;0.699;1.901;12.685;6.549;-0.245;1.63;1.736
2025-07-03T12:00:43.908109;10.61;0.23265472331064974;0.20899153373750975;4.003;2.733;3.519;1.994;0.697;5.374;0.699;1.901;12.685;6.549;-0.245;1.63;1.736
2025-07-03T12:00:43.962255;10.67;0.23265472331064974;0.20899153373750975;6.885;5.675;4.049;3.423;0.673;5.374;0.699;1.901;12.685;6.549;-0.245;1.63;1.736
2025-07-03T12:00:43.964253;10.67;0.23265472331064974;0.20899153373750975;6.885;5.675;4.049;3.423;0.673;3.339;1.995;-1.427;36.524;22.856;3.995;50.233;-0.89
2025-07-03T12:00:43.966827;10.67;0.23265472331064974;0.20899153373750975;6.885;5.675;4.049;3.423;0.673;6.141;-3.745;2.139;36.365;9.033;-3.15;65.647;0.213
2025-07-03T12:00:44.019030;10.72;0.23265472331064974;0.20899153373750975;6.885;5.675;4.049;3.423;0.673;-7.641;3.426;-2.826;-20.404;-16.535;1.541;-22.198;-0.032
2025-07-03T12:00:44.071377;10.77;0.23265472331064974;0.20899153373750975;3.825;3.578;4.889;2.19;0.486;-7.641;3.426;-2.826;-20.404;-16.535;1.541;-22.198;-0.032
2025-07-03T12:00:44.072380;10.78;0.23265472331064974;0.20899153373750975;3.825;3.578;4.889;2.19;0.486;-6.155;-1.213;-0.108;-19.672;-8.613;-1.388;-24.948;-1.101
2025-07-03T12:00:44.126874;10.83;0.23265472331064974;0.20899153373750975;3.825;3.578;4.889;2.19;0.486;6.667;0.843;2.976;-4.074;2.242;0.825;-8.122;0.893
2025-07-03T12:00:44.179523;10.88;0.23265472331064974;0.20899153373750975;3.825;3.578;4.889;2.19;0.486;-6.66;0.575;0.937;-46.753;-18.682;0.415;-52.445;-0.008
2025-07-03T12:00:44.232355;10.94;0.23265472331064974;0.20899153373750975;3.825;3.578;4.889;2.19;0.486;6.438;-3.455;0.089;9.155;10.452;-0.727;1.467;0.778
2025-07-03T12:00:44.234353;10.94;0.23265472331064974;0.20899153373750975;3.825;3.578;4.889;2.19;0.486;-3.352;0.343;-1.234;-17.293;-8.833;-0.652;-22.303;-4.295
2025-07-03T12:00:44.286512;10.99;0.23265472331064974;0.20899153373750975;7.673;4.657;2.488;2.083;0.588;-3.352;0.343;-1.234;-17.293;-8.833;-0.652;-22.303;-4.295
2025-07-03T12:00:44.290026;10.99;0.23265472331064974;0.20899153373750975;7.673;4.657;2.488;2.083;0.588;-0.673;-0.286;-2.762;25.206;9.43;0.757;28.745;0.47
2025-07-03T12:00:44.351223;11.05;0.23265472331064974;0.20899153373750975;7.673;4.657;2.488;2.083;0.588;7.882;1.712;-0.332;51.182;16.01;0.968;65.383;0.911
2025-07-03T12:00:44.455170;11.16;0.23265472331064974;0.20899153373750975;7.673;4.657;2.488;2.083;0.588;-2.807;-0.73;-0.963;26.01;14.557;-2.896;39.399;2.517
2025-07-03T12:00:44.509234;11.21;0.23265472331064974;0.20899153373750975;7.673;4.657;2.488;2.083;0.588;1.57;0.095;-0.703;-8.187;-4.582;2.637;-9.021;-2.341
2025-07-03T12:00:44.554607;11.26;0.23265472331064974;0.20899153373750975;7.673;4.657;2.488;2.083;0.588;-2.61;-2.073;7.397;-16.264;-10.634;-3.352;-18.747;2.819
2025-07-03T12:00:44.609419;11.31;0.23265472331064974;0.20899153373750975;5.03;2.796;3.305;4.312;0.775;-2.61;-2.073;7.397;-16.264;-10.634;-3.352;-18.747;2.819
2025-07-03T12:00:44.666117;11.37;0.23265472331064974;0.20899153373750975;5.03;2.796;3.305;4.312;0.775;-4.992;2.597;-0.384;-33.008;-11.175;-1.363;-51.33;-1.228
2025-07-03T12:00:44.743825;11.45;0.23265472331064974;0.20899153373750975;5.03;2.796;3.305;4.312;0.775;2.278;1.299;-1.306;-22.567;-7.475;2.157;-31.692;0.179
2025-07-03T12:00:44.809239;11.51;0.23265472331064974;0.20899153373750975;5.03;2.796;3.305;4.312;0.775;-0.724;0.9;4.947;-2.203;-0.639;-1.727;-6.532;5.126
2025-07-03T12:00:44.817103;11.52;0.3613247979422608;0.20899153373750975;5.03;2.796;3.305;4.312;0.775;-0.724;0.9;4.947;-2.203;-0.639;-1.727;-6.532;5.126
2025-07-03T12:00:44.907846;11.61;0.3613247979422608;0.20140676629088833;5.03;2.796;3.305;4.312;0.775;-0.724;0.9;4.947;-2.203;-0.639;-1.727;-6.532;5.126
2025-07-03T12:00:44.965860;11.67;0.3613247979422608;0.20140676629088833;5.951;6.436;6.405;4.033;0.856;-0.724;0.9;4.947;-2.203;-0.639;-1.727;-6.532;5.126
2025-07-03T12:00:44.971562;11.67;0.3613247979422608;0.20140676629088833;5.951;6.436;6.405;4.033;0.856;-9.475;-0.642;-10.428;-39.297;-21.404;3.074;-51.045;-7.728
2025-07-03T12:00:45.086213;11.79;0.3613247979422608;0.20140676629088833;7.886;7.499;8.257;2.99;0.582;-9.475;-0.642;-10.428;-39.297;-21.404;3.074;-51.045;-7.728
2025-07-03T12:00:45.095813;11.8;0.3613247979422608;0.20140676629088833;7.886;7.499;8.257;2.99;0.582;6.858;-1.309;-2.238;20.09;14.09;5.074;25.31;-0.576
2025-07-03T12:00:45.250803;11.95;0.3613247979422608;0.20140676629088833;7.886;7.499;8.257;2.99;0.582;0.493;-2.186;3.877;12.778;1.435;1.952;22.454;-1.181
2025-07-03T12:00:45.302289;12.01;0.3613247979422608;0.20140676629088833;4.529;5.62;2.001;2.153;0.703;0.493;-2.186;3.877;12.778;1.435;1.952;22.454;-1.181
2025-07-03T12:00:45.355931;12.06;0.3613247979422608;0.20140676629088833;4.529;5.62;2.001;2.153;0.703;1.025;-1.447;4.259;22.613;14.726;-2.63;33.393;-0.59
2025-07-03T12:00:45.356940;12.06;0.3613247979422608;0.20140676629088833;4.529;5.62;2.001;2.153;0.703;6.005;1.509;-2.204;39.936;19.388;-8.306;51.434;0.612
2025-07-03T12:00:45.424851;12.13;0.3613247979422608;0.20140676629088833;4.529;5.62;2.001;2.153;0.703;-0.791;2.01;-1.088;11.495;2.052;-0.288;33.324;5.392
2025-07-03T12:00:45.429866;12.13;0.3613247979422608;0.20140676629088833;4.529;5.62;2.001;2.153;0.703;7.511;3.255;1.282;2.845;3.955;2.783;0.684;2.375
2025-07-03T12:00:45.483978;12.19;0.3613247979422608;0.20140676629088833;4.529;5.62;2.001;2.153;0.703;-6.5;-1.204;-1.733;-18.781;-13.553;1.906;-35.476;-5.257
2025-07-03T12:00:45.537030;12.24;0.3613247979422608;0.20140676629088833;4.529;5.62;2.001;2.153;0.703;-4.464;-1.845;1.117;-15.329;-12.825;0.964;-35.878;0.405
2025-07-03T12:00:45.540559;12.24;0.3613247979422608;0.20140676629088833;5.446;4.661;2.769;2.893;0.622;-4.464;-1.845;1.117;-15.329;-12.825;0.964;-35.878;0.405
2025-07-03T12:00:45.594314;12.3;0.3613247979422608;0.20140676629088833;5.446;4.661;2.769;2.893;0.622;3.756;-0.13;1.596;20.558;12.698;-0.561;28.851;4.484
2025-07-03T12:00:45.597843;12.3;0.3613247979422608;0.20140676629088833;5.446;4.661;2.769;2.893;0.622;-0.895;0.253;-0.488;-12.191;-5.748;1.981;-12.311;-2.052
2025-07-03T12:00:45.650794;12.35;0.3613247979422608;0.20140676629088833;5.446;4.661;2.769;2.893;0.622;-5.895;-1.644;2.197;-43.661;-17.569;-2.729;-50.795;0.545
2025-07-03T12:00:45.703812;12.41;0.2075723799691188;0.20140676629088833;5.446;4.661;2.769;2.893;0.622;-5.895;-1.644;2.197;-43.661;-17.569;-2.729;-50.795;0.545
2025-07-03T12:00:45.705766;12.41;0.2075723799691188;0.20140676629088833;5.446;4.661;2.769;2.893;0.622;-3.361;0.231;-4.33;-14.431;-1.452;-2.008;-37.161;-3.198
2025-07-03T12:00:45.772936;12.48;0.2075723799691188;0.20140676629088833;5.446;4.661;2.769;2.893;0.622;2.636;-1.84;2.182;3.816;-2.267;2.454;23.576;0.728
